pc_time,line
1790312475.668169,"CSI_DATA,30,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,3700255,0,83,0,128,1,""[83,-80,4,0,21,-29,19,-28,16,-27,12,-24,9,-19,6,-14,4,-8,3,-2,3,4,3,10,5,15,6,18,8,21,10,24,11,25,12,24,12,23,11,22,9,20,6,17,3,13,0,9,-3,5,-6,0,-8,-4,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,18,6,14,7,9,6,3,5,-3,3,-9,1,-14,-2,-20,-5,-24,-7,-28,-10,-31,-11,-32,-12,-32,-11,-31,-9,-29,-7,-26,-5,-22,-4,-17,-3,-10,-3,-4,-3,3,-5,9,-8,15,-11,19,-15,22,-18,24,-21]"""
1790312475.679402,"CSI_DATA,31,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,3710154,0,83,0,128,1,""[83,-80,4,0,-13,-34,-14,-32,-14,-28,-13,-24,-11,-18,-8,-13,-5,-9,0,-5,5,-1,10,2,15,3,19,4,23,4,25,4,27,4,28,3,27,2,25,2,22,3,18,4,13,5,8,5,2,5,-3,5,-7,4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-4,14,-13,13,-10,10,-5,6,-1,2,3,-4,8,-9,11,-14,14,-19,17,-23,19,-25,20,-26,21,-25,22,-24,22,-21,21,-18,19,-14,16,-11,12,-7,7,-4,1,-2,-6,-1,-12,-1,-19,-2,-24,-4,-29,-6,-32]"""
1790312475.691849,"CSI_DATA,32,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,3720143,0,83,0,128,1,""[83,-80,4,0,-37,16,-34,17,-30,18,-25,17,-20,14,-15,11,-10,7,-6,2,-3,-4,-1,-10,1,-15,1,-20,1,-24,0,-28,-1,-30,-1,-31,-1,-31,-1,-30,0,-28,1,-24,2,-20,3,-15,4,-10,5,-4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-4,-10,-14,-6,-12,-1,-8,4,-3,8,2,12,8,15,13,18,17,21,22,23,24,24,26,25,27,25,25,24,23,23,20,20,16,16,12,11,9,5,6,-1,3,-8,2,-15,2,-22,2,-28,4,-33,6,-36,8]"""
1790312475.698257,"CSI_DATA,33,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,3730147,0,83,0,128,1,""[83,-80,4,0,-16,32,-14,31,-11,29,-9,26,-6,21,-4,16,-3,10,-3,4,-4,-2,-5,-7,-7,-12,-10,-16,-12,-19,-14,-21,-16,-23,-17,-23,-17,-22,-16,-22,-15,-21,-12,-19,-9,-16,-5,-14,-1,-10,2,-6,4,-3,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-1,-15,-2,-11,-3,-6,-5,0,-5,6,-4,12,-4,18,-3,23,-1,27,0,30,1,32,1,33,1,32,1,30,-1,27,-2,23,-2,18,-2,13,-2,7,0,1,2,-5,6,-10,10,-14,14,-17,18,-19,22,-19,26]"""
1790312475.708124,"CSI_DATA,34,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,3740129,0,83,0,128,1,""[83,-80,4,0,39,-9,36,-10,32,-12,27,-12,22,-11,16,-9,11,-6,6,-2,1,3,-2,8,-5,13,-7,18,-8,23,-7,26,-7,28,-7,29,-7,29,-7,28,-7,26,-7,23,-8,18,-8,13,-7,8,-7,2,-7,-2,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,7,14,3,12,-1,7,-5,1,-8,-5,-11,-11,-13,-17,-15,-22,-17,-26,-18,-30,-19,-32,-20,-32,-21,-31,-20,-29,-19,-25,-17,-21,-14,-17,-10,-12,-5,-8,1,-4,8,-1,14,0,21,1,27,1,32,0,36,-1]"""
1790312475.718457,"CSI_DATA,35,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,3750321,0,83,0,128,1,""[83,-80,4,0,-30,19,-28,20,-24,20,-19,18,-15,15,-11,10,-7,5,-4,0,-3,-6,-2,-11,-2,-16,-2,-21,-3,-24,-4,-27,-5,-28,-5,-28,-5,-27,-4,-26,-3,-23,-1,-19,0,-15,2,-10,4,-5,5,0,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-4,-16,-13,-12,-12,-7,-11,-2,-7,3,-3,8,1,12,6,16,10,19,14,22,16,25,18,27,19,27,18,27,17,25,15,22,12,18,9,14,7,8,5,1,3,-5,3,-12,4,-18,6,-23,8,-27,10,-30,13]"""
1790312475.729038,"CSI_DATA,36,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,3760791,0,83,0,128,1,""[83,-80,4,0,38,-11,35,-12,31,-14,26,-13,21,-11,15,-9,9,-5,4,-1,0,4,-3,10,-5,15,-7,20,-7,24,-7,27,-6,29,-7,30,-7,29,-7,28,-7,25,-7,21,-8,16,-7,11,-7,5,-6,-1,-6,-5,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,15,7,13,2,9,-3,4,-7,-1,-10,-7,-13,-13,-16,-19,-18,-24,-20,-27,-22,-29,-23,-30,-23,-30,-23,-27,-22,-24,-20,-20,-17,-16,-12,-12,-7,-8,0,-4,7,-2,14,-1,20,0,27,-1,32,-2,35,-3]"""
1790312475.747078,"CSI_DATA,37,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,3770277,0,83,0,128,1,""[83,-80,4,0,4,35,5,33,6,30,6,25,6,20,5,14,2,9,-1,4,-5,0,-9,-4,-13,-7,-17,-9,-21,-10,-24,-11,-25,-11,-26,-11,-26,-10,-25,-10,-22,-10,-19,-9,-14,-9,-9,-9,-4,-7,1,-6,4,-4,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,2,-15,8,-13,5,-10,1,-5,-3,1,-6,6,-9,12,-12,17,-14,22,-15,25,-16,28,-17,28,-17,28,-17,26,-18,23,-17,19,-15,15,-13,11,-10,7,-5,3,0,0,6,-2,12,-4,18,-4,23,-3,28,-2,31]"""
1790312475.748239,"CSI_DATA,38,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,3780300,0,83,0,128,1,""[83,-80,4,0,39,-4,37,-6,33,-8,28,-8,22,-7,16,-6,10,-3,4,0,0,4,-4,9,-7,14,-10,18,-11,22,-11,25,-12,27,-12,28,-12,28,-12,26,-12,23,-11,19,-10,14,-9,9,-8,4,-6,-2,-5,-6,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,17,4,14,0,10,-4,4,-7,-2,-9,-9,-11,-16,-13,-22,-14,-27,-15,-30,-16,-32,-18,-33,-18,-33,-18,-31,-17,-28,-16,-23,-14,-19,-10,-14,-5,-9,0,-4,7,-1,13,2,20,3,26,4,31,4,35,3]"""
1790312475.758306,"CSI_DATA,39,98:77:e7:2d:f8:74,-53,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,3790124,0,83,0,128,1,""[83,-80,4,0,-30,-28,-29,-25,-27,-21,-24,-17,-20,-13,-14,-9,-9,-6,-2,-4,5,-4,11,-4,16,-4,21,-6,25,-8,27,-9,28,-10,29,-11,29,-11,27,-10,24,-8,20,-5,15,-2,10,1,5,4,-1,6,-4,7,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-6,7,-21,8,-16,8,-10,6,-4,4,2,0,9,-3,15,-7,21,-10,26,-12,30,-14,32,-14,33,-13,34,-12,33,-10,31,-8,27,-6,22,-4,17,-3,10,-3,3,-5,-5,-7,-11,-11,-18,-14,-23,-19,-27,-22,-29]"""
1790312475.771597,"CSI_DATA,40,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,3803482,0,83,0,128,1,""[83,-80,4,0,-15,-33,-16,-31,-15,-27,-14,-23,-12,-18,-9,-13,-5,-8,0,-4,5,-1,10,1,15,3,19,3,23,3,25,3,27,2,27,2,27,1,25,1,22,2,18,3,13,4,8,5,2,5,-3,5,-7,4,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-4,13,-15,12,-11,10,-6,6,-2,2,3,-3,8,-8,12,-13,15,-17,18,-21,20,-23,22,-24,23,-23,23,-22,23,-19,22,-16,20,-13,17,-10,12,-7,7,-4,1,-3,-6,-2,-12,-2,-18,-3,-24,-6,-29,-8,-32]"""
1790312475.778344,"CSI_DATA,41,98:77:e7:2d:f8:74,-53,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,3810367,0,83,0,128,1,""[83,-80,4,0,35,-1,33,-3,30,-5,25,-6,20,-5,14,-4,8,-2,3,1,-2,4,-6,8,-9,12,-11,16,-13,20,-13,22,-13,24,-13,24,-13,24,-13,22,-12,19,-11,15,-10,10,-8,5,-6,0,-4,-5,-2,-8,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,17,5,15,1,11,-2,6,-5,0,-7,-6,-9,-12,-10,-18,-12,-23,-13,-27,-13,-30,-14,-31,-15,-30,-15,-29,-15,-26,-14,-22,-12,-18,-9,-13,-5,-9,0,-4,5,-1,11,2,17,4,23,5,28,5,31,5]"""
1790312475.794025,"CSI_DATA,42,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,3820245,0,83,0,128,1,""[83,-80,4,0,0,-36,-2,-34,-3,-31,-4,-27,-4,-22,-4,-16,-2,-10,1,-5,4,0,7,4,11,7,15,9,18,11,21,12,23,13,24,12,24,12,23,11,20,11,17,10,12,10,7,8,2,7,-3,5,-6,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-2,16,-6,13,-3,9,0,3,3,-3,5,-9,7,-15,8,-20,9,-25,10,-29,11,-31,11,-32,11,-31,12,-29,12,-26,12,-22,11,-18,10,-13,7,-8,3,-4,-1,0,-7,3,-13,5,-19,6,-24,6,-29,6,-32]"""
1790312475.810931,"CSI_DATA,43,98:77:e7:2d:f8:74,-53,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,3830248,0,83,0,128,1,""[83,-80,4,0,-39,-13,-37,-10,-33,-7,-29,-4,-23,-2,-17,-2,-10,-2,-3,-3,3,-6,8,-9,12,-12,16,-16,19,-19,19,-21,20,-23,20,-24,20,-23,19,-22,17,-19,15,-15,12,-10,9,-5,6,0,3,5,0,8,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-6,0,-22,2,-18,4,-13,4,-6,4,1,4,8,3,15,1,22,0,27,-1,32,-1,35,0,36,1,36,2,35,3,32,4,28,4,23,3,17,1,10,-2,4,-6,-2,-11,-8,-17,-12,-23,-15,-28,-17,-32,-18]"""
1790312475.811502,"CSI_DATA,44,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,3840172,0,83,0,128,1,""[83,-80,4,0,-1,35,1,33,2,30,3,26,3,20,2,14,1,8,-2,3,-5,-2,-9,-6,-13,-10,-17,-11,-21,-13,-23,-14,-25,-14,-25,-13,-24,-13,-23,-12,-20,-12,-16,-11,-11,-10,-6,-9,-1,-7,3,-4,7,-2,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,2,-19,7,-16,3,-12,0,-7,-3,-1,-5,5,-7,11,-8,17,-9,23,-10,27,-11,29,-12,30,-12,30,-13,29,-14,26,-13,22,-13,18,-11,13,-9,8,-5,3,0,-1,5,-4,11,-6,17,-7,23,-7,28,-7,31]"""
1790312475.818156,"CSI_DATA,45,98:77:e7:2d:f8:74,-53,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,3850160,0,83,0,128,1,""[83,-80,4,0,-8,-40,-9,-37,-10,-33,-10,-28,-9,-23,-7,-17,-4,-11,0,-6,4,-1,9,3,14,6,19,7,23,8,26,9,28,9,29,9,29,8,27,8,25,8,21,8,16,8,10,7,4,7,-2,5,-6,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-3,16,-11,13,-7,9,-2,4,2,-1,6,-8,9,-14,13,-20,15,-25,17,-29,18,-31,19,-32,19,-31,19,-29,20,-26,19,-22,17,-17,14,-13,10,-8,5,-4,0,-1,-7,1,-14,2,-21,2,-27,1,-33,0,-36]"""
1790312475.834402,"CSI_DATA,46,98:77:e7:2d:f8:74,-53,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,3865710,0,83,0,128,1,""[83,-80,4,0,28,28,27,24,26,20,23,16,19,12,14,9,8,6,2,4,-4,2,-10,2,-16,2,-21,4,-25,5,-27,6,-29,7,-30,8,-30,9,-29,8,-26,6,-23,4,-19,1,-13,-1,-8,-4,-3,-6,1,-7,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,4,-7,17,-8,13,-7,6,-6,0,-3,-6,0,-13,3,-19,7,-24,10,-28,12,-31,13,-34,13,-34,12,-35,10,-34,8,-31,6,-27,4,-22,3,-16,3,-9,3,-2,4,5,6,11,9,17,13,23,17,27,20,29]"""
1790312475.838567,"CSI_DATA,47,98:77:e7:2d:f8:74,-53,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,3870409,0,83,0,128,1,""[83,-80,4,0,25,29,25,26,24,22,21,18,17,13,12,9,7,6,0,3,-6,1,-12,1,-18,1,-23,2,-27,4,-29,4,-30,5,-31,6,-30,7,-28,6,-25,4,-21,2,-16,-1,-11,-3,-5,-5,0,-7,4,-7,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,5,-10,19,-10,15,-10,8,-7,2,-4,-4,-1,-10,3,-16,7,-21,11,-26,14,-29,15,-32,16,-33,15,-34,14,-33,11,-31,9,-27,6,-23,4,-17,3,-10,3,-3,3,4,5,11,8,18,11,23,15,28,18,30]"""
1790312475.855078,"CSI_DATA,48,98:77:e7:2d:f8:74,-53,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,3880693,0,83,0,128,1,""[83,-80,4,0,-37,15,-34,16,-30,16,-25,15,-19,13,-14,10,-9,6,-5,1,-1,-5,1,-11,3,-16,4,-21,4,-25,3,-28,3,-30,3,-31,3,-30,3,-29,3,-26,4,-22,5,-18,5,-12,5,-6,5,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-14,-13,-10,-12,-5,-10,1,-6,6,-1,11,4,15,9,19,14,22,18,24,22,25,25,26,25,26,25,25,22,24,19,21,15,17,12,13,9,7,6,0,3,-7,2,-14,2,-22,2,-28,2,-32,4,-35,6]"""
1790312475.860029,"CSI_DATA,49,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,3891361,0,83,0,128,1,""[83,-80,4,0,32,-16,29,-17,25,-17,21,-16,16,-14,12,-11,8,-7,4,-3,1,2,-1,7,-2,12,-3,17,-3,21,-2,24,-2,26,-2,27,-2,27,-2,26,-2,24,-3,21,-4,17,-5,12,-6,7,-6,2,-6,-1,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,10,6,8,1,6,-4,2,-8,-2,-12,-6,-16,-11,-19,-15,-22,-18,-24,-21,-25,-22,-26,-22,-25,-21,-24,-19,-23,-17,-20,-14,-16,-10,-12,-8,-6,-5,0,-4,6,-3,13,-3,19,-4,24,-5,28,-7,31,-9]"""
1790312475.875232,"CSI_DATA,50,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,3900230,0,83,0,128,1,""[83,-80,4,0,1,-41,-1,-39,-3,-36,-4,-31,-4,-25,-3,-18,-2,-12,1,-6,4,0,8,5,13,9,17,11,21,13,24,15,26,16,27,15,27,15,26,14,23,14,18,13,13,12,8,10,2,8,-3,5,-7,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-3,18,-7,15,-4,10,0,4,3,-3,5,-10,8,-17,9,-24,10,-29,11,-33,12,-35,12,-36,12,-36,13,-33,14,-30,14,-26,13,-21,11,-15,8,-10,3,-4,-2,1,-8,4,-14,7,-21,9,-27,9,-33,8,-37]"""
1790312475.880897,"CSI_DATA,51,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,3910206,0,83,0,128,1,""[83,-80,4,0,-28,24,-25,24,-21,24,-17,21,-13,17,-10,13,-7,8,-4,2,-3,-4,-3,-10,-3,-15,-4,-19,-5,-23,-7,-26,-7,-28,-8,-28,-8,-27,-7,-26,-5,-24,-3,-21,-1,-17,1,-13,3,-8,4,-3,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-2,-17,-8,-13,-8,-7,-7,-1,-5,5,-3,10,0,16,4,20,7,25,10,28,12,30,13,31,13,31,12,30,11,27,9,24,7,19,5,14,3,8,3,1,2,-6,3,-12,6,-18,8,-23,12,-26,15,-28,17]"""
1790312475.888313,"CSI_DATA,52,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,3920499,0,83,0,128,1,""[83,-80,4,0,33,15,32,12,30,9,26,6,21,4,16,3,10,2,4,2,-1,3,-7,4,-12,7,-16,9,-19,12,-20,14,-22,16,-23,17,-24,17,-23,16,-22,14,-20,11,-17,8,-14,4,-10,1,-7,-3,-4,-5,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4,-1,15,-3,11,-5,5,-5,-1,-5,-8,-4,-14,-2,-20,-1,-25,0,-29,1,-33,1,-34,0,-35,-1,-34,-1,-32,-2,-29,-3,-25,-3,-20,-2,-14,-1,-8,2,-2,6,3,10,8,14,12,19,16,24,18,27,19]"""
1790312475.899675,"CSI_DATA,53,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,3931711,0,83,0,128,1,""[83,-80,4,0,16,33,17,30,16,26,15,21,12,16,9,11,5,7,0,3,-6,0,-11,-2,-17,-3,-21,-3,-25,-2,-27,-2,-29,-1,-29,-1,-29,0,-27,-1,-24,-2,-20,-3,-15,-4,-10,-5,-4,-6,1,-6,5,-5,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,4,-14,15,-13,11,-11,6,-8,0,-3,-4,2,-9,7,-13,12,-17,16,-20,19,-23,21,-25,22,-26,21,-27,20,-27,18,-25,15,-22,11,-19,8,-14,5,-9,3,-2,2,5,2,12,3,18,4,24,7,28,9,31]"""
1790312475.908179,"CSI_DATA,54,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,3940224,0,83,0,128,1,""[83,-80,4,0,39,11,37,8,34,5,29,3,23,1,17,0,10,0,4,2,-2,4,-8,7,-13,10,-17,14,-20,17,-21,20,-22,22,-22,23,-22,23,-21,21,-20,19,-18,15,-15,11,-12,6,-9,1,-5,-4,-2,-7,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,19,-1,15,-4,9,-5,2,-6,-5,-5,-12,-5,-19,-4,-25,-4,-31,-3,-35,-3,-37,-4,-38,-5,-38,-6,-36,-6,-33,-7,-28,-6,-23,-5,-16,-2,-10,2,-4,6,2,12,7,17,11,23,14,29,16,33,17]"""
1790312475.918268,"CSI_DATA,55,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,3950131,0,83,0,128,1,""[83,-80,4,0,17,37,18,34,17,30,16,25,14,20,10,14,6,9,2,5,-4,1,-9,-2,-15,-3,-21,-4,-25,-4,-28,-5,-30,-5,-32,-4,-32,-3,-31,-4,-29,-4,-25,-5,-20,-6,-15,-7,-9,-7,-3,-7,1,-6,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,3,-11,13,-10,8,-8,2,-4,-4,0,-10,5,-15,10,-20,15,-24,18,-27,21,-29,22,-30,23,-30,22,-30,20,-30,17,-27,13,-23,10,-19,7,-13,5,-7,3,0,2,7,2,15,3,21,5,27,7,32,10,36]"""
1790312475.944748,"CSI_DATA,56,98:77:e7:2d:f8:74,-53,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,3976001,0,83,0,128,1,""[83,-80,4,0,18,-34,16,-33,13,-31,10,-28,7,-23,5,-18,3,-12,2,-5,3,1,4,7,5,12,7,16,10,20,12,23,13,25,14,25,14,25,13,24,12,22,9,20,6,17,3,14,-1,10,-4,5,-6,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,15,0,11,2,5,3,-1,4,-8,3,-14,3,-21,2,-26,0,-31,-1,-34,-2,-36,-2,-37,-3,-36,-2,-34,0,-31,0,-26,1,-21,1,-15,0,-8,-1,-2,-3,4,-7,10,-11,15,-15,18,-20,20,-24,21,-28]"""
1790312475.950133,"CSI_DATA,57,98:77:e7:2d:f8:74,-53,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,3978999,0,83,0,128,1,""[83,-80,4,0,30,-16,28,-17,25,-17,21,-16,16,-14,12,-11,8,-7,4,-2,1,2,-1,7,-2,12,-3,16,-3,20,-3,24,-3,26,-3,26,-3,26,-3,25,-3,23,-4,20,-5,16,-5,12,-6,7,-6,2,-6,-2,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,11,8,7,7,2,5,-3,2,-8,-1,-13,-5,-16,-9,-20,-13,-22,-16,-24,-18,-26,-20,-27,-20,-26,-19,-25,-17,-23,-15,-20,-12,-17,-10,-12,-7,-6,-5,0,-4,6,-3,13,-3,18,-4,23,-6,27,-8,30,-10]"""
1790312475.955997,"CSI_DATA,58,98:77:e7:2d:f8:74,-53,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,3981775,0,83,0,128,1,""[83,-80,4,0,-40,-4,-38,-1,-34,1,-29,2,-23,3,-17,2,-11,1,-5,-2,1,-5,5,-9,9,-13,12,-17,14,-20,15,-23,15,-25,16,-26,16,-26,16,-24,15,-22,13,-18,12,-13,10,-8,7,-3,4,2,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-5,-7,-18,-4,-15,0,-10,3,-4,5,2,7,9,8,15,9,21,10,27,11,30,12,33,13,33,13,33,13,31,13,28,12,24,10,19,7,13,3,8,-2,3,-7,-2,-13,-5,-20,-7,-26,-8,-31,-9,-35,-9]"""
1790312475.958678,"CSI_DATA,59,98:77:e7:2d:f8:74,-53,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,3990275,0,83,0,128,1,""[83,-80,4,0,-26,24,-23,24,-20,23,-16,20,-12,17,-8,12,-5,6,-4,0,-3,-5,-2,-11,-3,-16,-4,-20,-5,-23,-7,-26,-8,-27,-8,-27,-8,-26,-7,-24,-6,-22,-4,-18,-1,-14,1,-10,3,-5,5,0,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-2,-18,-8,-15,-8,-9,-8,-4,-6,2,-4,8,-1,13,2,18,5,22,8,26,10,28,12,30,13,30,12,29,11,27,9,24,6,20,4,15,3,9,2,2,2,-5,3,-11,5,-17,8,-21,11,-25,14,-27,17]"""
1790312475.968448,"CSI_DATA,60,98:77:e7:2d:f8:74,-53,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,4000267,0,83,0,128,1,""[83,-80,4,0,2,39,4,36,5,32,5,27,5,21,4,15,2,9,-2,3,-6,-2,-10,-6,-15,-10,-20,-11,-23,-13,-26,-14,-28,-14,-28,-13,-28,-12,-26,-12,-23,-11,-18,-11,-13,-10,-7,-9,-2,-7,4,-5,7,-2,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,2,-19,10,-17,6,-13,2,-8,-2,-2,-5,5,-8,11,-11,18,-13,23,-15,28,-16,30,-16,32,-17,32,-18,30,-18,27,-18,23,-16,18,-14,13,-11,8,-6,4,-1,0,5,-3,12,-5,19,-6,26,-5,31,-4,35]"""
1790312475.977973,"CSI_DATA,61,98:77:e7:2d:f8:74,-53,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,4010247,0,83,0,128,1,""[83,-80,4,0,-35,18,-32,19,-28,19,-23,17,-18,14,-13,10,-8,5,-4,0,-1,-6,0,-12,2,-18,2,-22,2,-26,1,-29,0,-31,0,-31,0,-30,1,-28,1,-25,2,-21,3,-16,4,-10,5,-4,5,2,5,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-4,-18,-13,-14,-13,-8,-11,-2,-8,3,-4,8,1,13,6,18,11,22,15,24,19,27,21,29,22,29,21,28,19,27,17,24,14,20,11,15,8,8,5,1,3,-6,3,-13,3,-20,4,-26,6,-31,8,-34,10]"""
1790312475.999456,"CSI_DATA,62,98:77:e7:2d:f8:74,-53,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,4022478,0,83,0,128,1,""[83,-80,4,0,-3,-40,-5,-37,-5,-34,-6,-29,-6,-23,-5,-16,-2,-10,1,-4,5,1,9,6,14,9,18,11,22,13,24,14,26,14,27,13,26,13,24,12,21,11,16,11,11,10,6,8,0,6,-5,3,-9,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-4,18,-11,16,-8,12,-3,7,1,1,4,-6,7,-12,10,-19,12,-24,14,-29,15,-32,15,-33,16,-33,17,-31,17,-28,17,-24,16,-19,13,-15,10,-9,5,-5,0,-1,-7,3,-13,5,-20,6,-26,5,-32,4,-36]"""
1790312475.999803,"CSI_DATA,63,98:77:e7:2d:f8:74,-52,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,4030214,0,83,0,128,1,""[83,-80,4,0,38,9,36,7,33,4,29,2,23,0,17,0,11,0,5,1,-1,3,-7,6,-11,9,-16,12,-18,15,-20,18,-21,20,-22,21,-23,21,-22,20,-21,18,-19,15,-17,11,-14,7,-10,2,-7,-2,-4,-5,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,15,0,12,-3,6,-5,0,-7,-7,-8,-13,-8,-20,-8,-26,-8,-31,-8,-34,-8,-36,-8,-36,-9,-35,-9,-33,-9,-30,-9,-25,-8,-20,-5,-14,-2,-9,2,-3,7,2,12,6,18,10,24,13,29,14,33,14]"""
1790312476.009756,"CSI_DATA,64,98:77:e7:2d:f8:74,-53,11,1,7,0,1,1,0,1,0,0,-96,0,1,0,4041650,0,83,0,128,1,""[83,-80,4,0,34,-18,31,-19,27,-19,22,-18,17,-15,12,-11,7,-6,3,-1,0,5,-2,11,-3,17,-4,21,-3,25,-3,29,-2,30,-2,30,-2,29,-2,27,-3,24,-4,19,-5,14,-6,9,-6,3,-6,-3,-5,-7,-2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,17,12,13,11,7,10,1,7,-4,2,-9,-2,-14,-7,-19,-12,-23,-16,-26,-20,-28,-22,-30,-23,-30,-22,-29,-20,-28,-18,-25,-15,-21,-12,-16,-9,-9,-6,-2,-4,5,-3,13,-4,20,-5,26,-7,30,-9,33,-10]"""
